timestamp,current_temp,target_temp,heart_rate,pwm_value,state,error
2026-07-01 00:50:18,16.8,15.0,111,98,RUNNING,NONE
2026-07-01 00:50:24,16.8,15.0,108,102,RUNNING,NONE
2026-07-01 00:50:29,16.7,15.0,91,98,RUNNING,NONE
2026-07-01 00:50:34,16.7,15.0,94,101,RUNNING,NONE
2026-07-01 00:50:39,16.6,15.0,98,97,RUNNING,NONE
2026-07-01 00:50:44,16.6,15.0,112,104,RUNNING,NONE
2026-07-01 00:50:49,16.5,15.0,120,99,RUNNING,NONE
2026-07-01 00:50:54,16.5,15.0,115,107,RUNNING,NONE
2026-07-01 00:50:59,16.5,15.0,104,110,RUNNING,NONE
2026-07-01 00:51:04,16.4,15.0,96,109,RUNNING,NONE
2026-07-01 00:51:09,21.7,15.0,102,255,RUNNING,NONE
2026-07-01 00:51:14,20.7,15.0,100,255,RUNNING,NONE
2026-07-01 00:51:19,19.6,15.0,89,255,RUNNING,NONE
2026-07-01 00:51:24,18.8,15.0,89,243,RUNNING,NONE
2026-07-01 00:51:29,18.4,15.0,91,232,RUNNING,NONE
2026-07-01 00:51:34,20.2,15.0,103,255,RUNNING,NONE
2026-07-01 00:51:39,16.3,15.0,121,169,RUNNING,NONE
2026-07-01 00:51:44,16.4,15.0,88,171,RUNNING,NONE
2026-07-01 00:51:49,16.3,15.0,97,174,RUNNING,NONE
2026-07-01 00:51:54,16.2,15.0,117,169,RUNNING,NONE
2026-07-01 00:51:59,16.1,15.0,90,171,RUNNING,NONE
2026-07-01 00:52:04,15.9,15.0,113,170,RUNNING,NONE
2026-07-01 00:52:09,15.9,15.0,97,160,RUNNING,NONE
2026-07-01 00:52:14,15.6,15.0,94,165,RUNNING,NONE
2026-07-01 00:52:19,15.6,15.0,117,163,RUNNING,NONE
2026-07-01 00:52:24,15.5,15.0,94,160,RUNNING,NONE
2026-07-01 00:52:29,15.4,15.0,95,158,RUNNING,NONE
2026-07-01 00:52:34,15.3,15.0,114,155,RUNNING,NONE
2026-07-01 00:52:39,15.2,15.0,92,155,RUNNING,NONE
2026-07-01 00:52:44,15.2,15.0,118,152,RUNNING,NONE
2026-07-01 00:52:49,15.1,15.0,92,149,RUNNING,NONE
2026-07-01 00:52:54,15.1,15.0,114,149,RUNNING,NONE
2026-07-01 00:53:00,15.0,15.0,97,145,RUNNING,NONE
2026-07-01 00:53:05,15.0,15.0,91,145,RUNNING,NONE
2026-07-01 00:53:10,15.2,15.0,114,0,RUNNING,NONE
2026-07-01 00:53:15,17.8,15.0,94,100,RUNNING,NONE
2026-07-01 00:53:20,17.7,15.0,114,102,RUNNING,NONE
